PID,block,stime,etime,dur,axp,ayp,aps,eye,TRUE,trial_num,ML_on,latency,TMS_area,session,wing_type,stim_loc,shft_len
4,1,19177010,19178016,1007,1062.5,481.4,3193,L,0,98,19175916,1094,SPL,POST,Outward,Right,1.5
4,1,19188016,19188501,486,1319.1,479.7,3145,L,0,103,19187457,559,SPL,POST,Outward,Right,2.5
4,1,19196979,19197076,98,752.6,496.7,3065,L,0,107,19196690,289,SPL,POST,Outward,Left,1.5
4,1,19199261,19199492,232,1285.3,621,2746,L,0,108,19198998,263,SPL,POST,Flat,Right,1.5
4,1,19199791,19200028,238,1194.7,596,2853,L,0,108,19198998,793,SPL,POST,Flat,Right,1.5
4,1,19206246,19206319,74,1257.3,562.4,2874,L,0,111,19205923,323,SPL,POST,Inward,Right,1.5
4,1,19206334,19206730,397,1189,589.7,2884,L,0,111,19205923,411,SPL,POST,Inward,Right,1.5
4,1,19206748,19207009,262,1130.8,596.1,2857,L,0,111,19205923,825,SPL,POST,Inward,Right,1.5
4,1,19208501,19208559,59,1304,569.5,2879,L,0,112,19208231,270,SPL,POST,Flat,Right,1.5
4,1,19208581,19208989,409,1187.2,596.4,2731,L,0,112,19208231,350,SPL,POST,Flat,Right,1.5
4,1,19210790,19210954,165,1236.2,567,2961,L,0,113,19210540,250,SPL,POST,Outward,Right,1.5
4,1,19210975,19211171,197,1261.7,634.2,2627,L,0,113,19210540,435,SPL,POST,Outward,Right,1.5
4,1,19211190,19211334,145,1331.3,639.7,2596,L,0,113,19210540,650,SPL,POST,Outward,Right,1.5
4,1,19211542,19211818,277,1137.1,610.4,2836,L,0,113,19210540,1002,SPL,POST,Outward,Right,1.5
4,1,19211827,19212420,594,1111.5,616,2812,L,0,113,19210540,1287,SPL,POST,Outward,Right,1.5
4,1,19213079,19213697,619,1245.9,619.4,2765,L,0,114,19212848,231,SPL,POST,Inward,Right,1.5
4,1,19213704,19214057,354,1238.8,588.1,2842,L,0,114,19212848,856,SPL,POST,Inward,Right,1.5
4,1,19214079,19214302,224,1127.5,629.6,2810,L,0,114,19212848,1231,SPL,POST,Inward,Right,1.5
4,1,14782167,14782457,291,730.5,601.5,2796,L,0,1,14781111,1056,SPL,PRE,Inward,Left,1.5
4,1,14786055,14786800,746,748.8,545.1,2989,L,0,3,14785727,328,SPL,PRE,Outward,Left,1.5
4,1,14792971,14793284,314,748.8,531.2,3205,L,0,6,14792653,318,SPL,PRE,Outward,Left,1.5
4,1,14793294,14793581,288,739.1,530.2,3236,L,0,6,14792653,641,SPL,PRE,Outward,Left,1.5
4,1,14811404,14811755,352,738.1,537.9,3342,L,0,14,14811118,286,SPL,PRE,Inward,Left,1.5
4,1,14822986,14823135,150,1198.4,546.1,3162,L,0,19,14822659,327,SPL,PRE,Flat,Right,1.5
4,1,14829823,14829899,77,1297.8,540.6,3179,L,0,22,14829584,239,SPL,PRE,Inward,Right,2.5
4,1,14832198,14832311,114,1300.1,520.1,3242,L,0,23,14831892,306,SPL,PRE,Outward,Right,2.5
4,1,14839122,14839271,150,1197.2,532.3,3184,L,0,26,14838817,305,SPL,PRE,Outward,Right,1.5
4,1,14839282,14839727,446,1152.5,526.8,3201,L,0,26,14838817,465,SPL,PRE,Outward,Right,1.5
4,1,14841438,14841537,100,1170.8,541.3,3228,L,0,27,14841125,313,SPL,PRE,Flat,Right,1.5
4,1,14846384,14846490,107,1293.7,530.7,3173,L,0,29,14845742,642,SPL,PRE,Outward,Right,2.5
4,1,14848282,14848431,150,1285.4,522.1,3175,L,0,30,14848053,229,SPL,PRE,Outward,Right,2.5
4,1,14850608,14851432,825,1174.6,514.9,3289,L,0,31,14850358,250,SPL,PRE,Inward,Right,1.5
4,1,14852959,14853477,519,1163,525,3347,L,0,32,14852666,293,SPL,PRE,Outward,Right,1.5
4,1,14853495,14853760,266,1082.4,508,3401,L,0,32,14852666,829,SPL,PRE,Outward,Right,1.5
4,1,14857528,14857629,102,1340.2,530.5,3250,L,0,34,14857282,246,SPL,PRE,Outward,Right,2.5
4,1,14857644,14858261,618,1285.8,524.2,3226,L,0,34,14857282,362,SPL,PRE,Outward,Right,2.5
4,1,14859850,14859896,47,1335.8,515.5,3308,L,0,35,14859591,259,SPL,PRE,Outward,Right,2.5
4,1,14862123,14862273,151,1194.7,539.4,3128,L,0,36,14861899,224,SPL,PRE,Outward,Right,1.5
4,1,14862288,14862622,335,1138.7,528.6,3178,L,0,36,14861899,389,SPL,PRE,Outward,Right,1.5
4,1,14864443,14864973,531,1272.9,543.6,3162,L,0,37,14864208,235,SPL,PRE,Inward,Right,2.5
4,1,14869059,14869443,385,1207,527.4,3289,L,0,39,14868824,235,SPL,PRE,Outward,Right,1.5
4,1,14873857,14874068,212,740.7,550.4,3305,L,0,41,14873440,417,SPL,PRE,Outward,Left,1.5
4,1,14880589,14880812,224,1181.6,546.2,3135,L,0,44,14880365,224,SPL,PRE,Outward,Right,1.5
4,1,14880823,14881208,386,1143.8,536.8,3154,L,0,44,14880365,458,SPL,PRE,Outward,Right,1.5
4,1,14885183,14885330,148,1267.3,547.6,3121,L,0,46,14884985,198,SPL,PRE,Inward,Right,2.5
4,1,14889904,14890065,162,675,547,3198,L,0,48,14889598,306,SPL,PRE,Inward,Left,1.5
4,1,14894539,14894968,430,1177.4,627.4,2671,L,0,50,14894215,324,SPL,PRE,Outward,Right,1.5
4,1,14894989,14895214,226,1096.7,595.3,2925,L,0,50,14894215,774,SPL,PRE,Outward,Right,1.5
4,1,14896823,14897169,347,1281.6,564.1,2928,L,0,51,14896523,300,SPL,PRE,Inward,Right,2.5
4,1,14901549,14901641,93,545.2,565.4,3057,L,0,53,14901139,410,SPL,PRE,Outward,Left,2.5
4,1,14903796,14904105,310,1174.1,539.4,3094,L,0,54,14903448,348,SPL,PRE,Inward,Right,1.5
4,1,14904115,14904414,300,1142.7,537.3,3108,L,0,54,14903448,667,SPL,PRE,Inward,Right,1.5
4,1,14929144,14929750,607,1152.3,539.2,3145,L,0,65,14928839,305,SPL,PRE,Inward,Right,1.5
4,1,14938308,14938379,72,1365.4,542.8,3026,L,0,69,14938072,236,SPL,PRE,Flat,Right,2.5
4,1,14940766,14941320,555,1182.8,537.3,3200,L,0,70,14940380,386,SPL,PRE,Inward,Right,1.5
4,1,14941547,14941653,107,1093.5,495.2,3315,L,0,70,14940380,1167,SPL,PRE,Inward,Right,1.5
4,1,14943041,14943282,242,1280.8,548.9,2980,L,0,71,14942688,353,SPL,PRE,Outward,Right,2.5
4,1,14943304,14943406,103,1367.9,549.2,2889,L,0,71,14942688,616,SPL,PRE,Outward,Right,2.5
4,1,14943423,14943700,278,1313,540.6,3015,L,0,71,14942688,735,SPL,PRE,Outward,Right,2.5
4,1,14949868,14949930,63,1240.7,544.2,3136,L,0,74,14949613,255,SPL,PRE,Flat,Right,1.5
4,1,14952290,14952382,93,1343.1,538.7,3077,L,0,75,14951921,369,SPL,PRE,Inward,Right,2.5
4,1,14952400,14952965,566,1263.7,537,3008,L,0,75,14951921,479,SPL,PRE,Inward,Right,2.5
4,1,14956852,14956873,22,742.9,544.8,3167,L,0,77,14956538,314,SPL,PRE,Flat,Left,1.5
4,1,14961458,14961685,228,1163.7,567.1,2951,L,0,79,14961154,304,SPL,PRE,Flat,Right,1.5
4,1,14966003,14966365,363,1167.9,567,3053,L,0,81,14965771,232,SPL,PRE,Inward,Right,1.5
4,1,14967503,14967590,88,1086.9,512.4,3113,L,0,81,14965771,1732,SPL,PRE,Inward,Right,1.5
4,1,14970782,14970849,68,1246.4,531.4,3139,L,0,83,14970387,395,SPL,PRE,Inward,Right,1.5
4,1,14970870,14971326,457,1140.6,520.8,3144,L,0,83,14970387,483,SPL,PRE,Inward,Right,1.5
4,1,14973055,14973124,70,1213.9,553.8,3125,L,0,84,14972696,359,SPL,PRE,Flat,Right,1.5
4,1,14977685,14977778,94,630.4,529.3,3265,L,0,86,14977312,373,SPL,PRE,Outward,Left,1.5
4,1,14993804,14993824,21,1263.1,543.4,3186,L,0,93,14993470,334,SPL,PRE,Inward,Right,1.5
4,1,14993835,14994160,326,1179.3,554.5,3177,L,0,93,14993470,365,SPL,PRE,Inward,Right,1.5
4,1,14994176,14994434,259,1123.3,542.5,3191,L,0,93,14993470,706,SPL,PRE,Inward,Right,1.5
4,1,14994563,14994638,76,1091,536.9,3258,L,0,93,14993470,1093,SPL,PRE,Inward,Right,1.5
4,1,14998403,14998475,73,1245,535,3136,L,0,95,14998086,317,SPL,PRE,Outward,Right,1.5
4,1,14998496,14999011,516,1158.2,542.8,3196,L,0,95,14998086,410,SPL,PRE,Outward,Right,1.5
4,1,15003086,15003558,473,1146,563.7,3233,L,0,97,15002703,383,SPL,PRE,Outward,Right,1.5
4,1,15009867,15010441,575,1299.7,542.6,3133,L,0,100,15009628,239,SPL,PRE,Outward,Right,2.5
4,1,15012209,15012315,107,1139.5,535.7,3219,L,0,101,15011936,273,SPL,PRE,Inward,Right,1.5
4,1,15012583,15012913,331,1130.1,488.6,3291,L,0,101,15011936,647,SPL,PRE,Inward,Right,1.5
4,1,15012928,15013258,331,1092.5,536.3,3388,L,0,101,15011936,992,SPL,PRE,Inward,Right,1.5
4,1,15016862,15016919,58,1325.6,550.3,3178,L,0,103,15016553,309,SPL,PRE,Outward,Right,2.5
4,1,15028324,15028753,430,1169.9,555.6,3307,L,0,108,15028094,230,SPL,PRE,Flat,Right,1.5
4,1,15030681,15030736,56,1330.7,518.8,3311,L,0,109,15030402,279,SPL,PRE,Inward,Right,2.5
4,1,15032973,15033039,67,1396.7,531.6,3303,L,0,110,15032710,263,SPL,PRE,Outward,Right,2.5
4,1,15035376,15035860,485,1090.2,570.2,3340,L,0,111,15035019,357,SPL,PRE,Inward,Right,1.5
4,1,15039857,15040305,449,1162.7,544.3,3336,L,0,113,15039635,222,SPL,PRE,Outward,Right,1.5
4,1,15046894,15047189,296,1127.1,540,3309,L,0,116,15046560,334,SPL,PRE,Inward,Right,1.5
4,1,15047210,15047416,207,1139.9,524.8,3324,L,0,116,15046560,650,SPL,PRE,Inward,Right,1.5
4,1,15049103,15049352,250,1261.1,551.3,3224,L,0,117,15048868,235,SPL,PRE,Inward,Right,2.5
4,1,15049365,15049713,349,1287.5,551.9,3197,L,0,117,15048868,497,SPL,PRE,Inward,Right,2.5
4,1,15051710,15052027,318,698.1,548.9,3217,L,0,118,15051177,533,SPL,PRE,Flat,Left,1.5
5,1,6441756,6442024,269,1148.7,526.3,2124,R,0,3,6441583,173,FEF,POST,Inward,Right,1.5
5,1,6442045,6443062,1018,1180.4,524.4,2148,R,0,3,6441583,462,FEF,POST,Inward,Right,1.5
5,1,6446482,6447782,1301,1299.2,478,2286,R,0,5,6446201,281,FEF,POST,Outward,Right,2.5
5,1,6451110,6452397,1288,1117.8,491,2341,R,0,7,6450816,294,FEF,POST,Inward,Right,1.5
5,1,6458002,6459193,1192,1185.1,496.8,2396,R,0,10,6457741,261,FEF,POST,Outward,Right,1.5
5,1,6464951,6466120,1170,1200,503.2,2367,R,0,13,6464665,286,FEF,POST,Outward,Right,1.5
5,1,6470138,6470553,416,1165.3,495.4,2436,R,0,15,6469282,856,FEF,POST,Outward,Right,1.5
5,1,6470575,6471091,517,1199.1,498.1,2469,R,0,15,6469282,1293,FEF,POST,Outward,Right,1.5
5,1,6472035,6473238,1204,1158.4,504.7,2464,R,0,16,6471593,442,FEF,POST,Outward,Right,1.5
5,1,6476446,6477673,1228,1199.6,493.2,2457,R,0,18,6476207,239,FEF,POST,Outward,Right,1.5
5,1,6478789,6480025,1237,1271.6,505.4,2415,R,0,19,6478515,274,FEF,POST,Inward,Right,2.5
5,1,6490302,6490677,376,1096.7,490.3,2430,R,0,24,6490056,246,FEF,POST,Inward,Right,1.5
5,1,6490693,6491547,855,1124,489.5,2419,R,0,24,6490056,637,FEF,POST,Inward,Right,1.5
5,1,6504210,6505257,1048,1166.3,502.3,2511,R,0,30,6503905,305,FEF,POST,Flat,Right,1.5
5,1,6508731,6509667,937,1171.5,505.5,2446,R,0,32,6508522,209,FEF,POST,Inward,Right,1.5
5,1,6509688,6509819,132,1084,485.4,2445,R,0,32,6508522,1166,FEF,POST,Inward,Right,1.5
5,1,6511089,6511451,363,1152.2,488.1,2408,R,0,33,6510830,259,FEF,POST,Outward,Right,1.5
5,1,6511474,6512120,647,1195.1,482.5,2469,R,0,33,6510830,644,FEF,POST,Outward,Right,1.5
5,1,6512142,6512269,128,1079.4,484.1,2544,R,0,33,6510830,1312,FEF,POST,Outward,Right,1.5
5,1,6517989,6519157,1169,1148.4,495.1,2512,R,0,36,6517755,234,FEF,POST,Inward,Right,1.5
5,1,6520334,6521591,1258,1262.5,481,2444,R,0,37,6520063,271,FEF,POST,Inward,Right,2.5
5,1,6524892,6525941,1050,1151.5,508.9,2458,R,0,39,6524679,213,FEF,POST,Inward,Right,1.5
5,1,6527378,6528615,1238,1188.3,500.5,2493,R,0,40,6526988,390,FEF,POST,Outward,Right,1.5
5,1,6529779,6531018,1240,1156.5,516.2,2575,R,0,41,6529296,483,FEF,POST,Outward,Right,1.5
5,1,6536522,6536989,468,1315.1,512.6,2450,R,0,44,6536221,301,FEF,POST,Outward,Right,2.5
5,1,6537003,6537762,760,1270.4,515,2391,R,0,44,6536221,782,FEF,POST,Outward,Right,2.5
5,1,6538859,6539361,503,1301.6,502.1,2457,R,0,45,6538529,330,FEF,POST,Outward,Right,2.5
5,1,6539372,6539903,532,1264.3,492,2449,R,0,45,6538529,843,FEF,POST,Outward,Right,2.5
5,1,6539914,6540098,185,1298.2,487,2447,R,0,45,6538529,1385,FEF,POST,Outward,Right,2.5
5,1,6541131,6541956,826,1144.7,497.8,2451,R,0,46,6540837,294,FEF,POST,Inward,Right,1.5
5,1,6541974,6542124,151,1072.9,496.8,2512,R,0,46,6540837,1137,FEF,POST,Inward,Right,1.5
5,1,6552903,6553874,972,1286.7,494.6,2477,R,0,51,6552379,524,FEF,POST,Inward,Right,2.5
5,1,6564175,6565370,1196,1178.6,490.5,2560,R,0,56,6563920,255,FEF,POST,Flat,Right,1.5
5,1,6571088,6572266,1179,1181.2,501.2,2550,R,0,59,6570845,243,FEF,POST,Inward,Right,1.5
5,1,6572482,6572588,107,1076.4,511.3,2612,R,0,59,6570845,1637,FEF,POST,Inward,Right,1.5
5,1,6594189,6594736,548,1305.4,486,2477,R,0,69,6593927,262,FEF,POST,Outward,Right,2.5
5,1,6594757,6595553,797,1364.4,484.1,2443,R,0,69,6593927,830,FEF,POST,Outward,Right,2.5
5,1,6596628,6597456,829,1168.7,504.4,2507,R,0,70,6596235,393,FEF,POST,Flat,Right,1.5
5,1,6617254,6617528,275,1265.4,496,2595,R,0,79,6617002,252,FEF,POST,Outward,Right,2.5
5,1,6617552,6618398,847,1327.1,497.9,2573,R,0,79,6617002,550,FEF,POST,Outward,Right,2.5
5,1,6621938,6622706,769,1180,496,2547,R,0,81,6621618,320,FEF,POST,Outward,Right,1.5
5,1,6622715,6622888,174,1165.4,479.1,2559,R,0,81,6621618,1097,FEF,POST,Outward,Right,1.5
5,1,6622910,6623105,196,1089.6,489.2,2587,R,0,81,6621618,1292,FEF,POST,Outward,Right,1.5
5,1,6624471,6624730,260,1176.3,510.2,2577,R,0,82,6623926,545,FEF,POST,Outward,Right,1.5
5,1,6624742,6625455,714,1214.7,492.4,2556,R,0,82,6623926,816,FEF,POST,Outward,Right,1.5
5,1,6626548,6626936,389,1334.4,462.1,2574,R,0,83,6626235,313,FEF,POST,Outward,Right,2.5
5,1,6626955,6627726,772,1271.1,474,2579,R,0,83,6626235,720,FEF,POST,Outward,Right,2.5
5,1,6628832,6629616,785,1261.8,491.4,2556,R,0,84,6628543,289,FEF,POST,Inward,Right,2.5
5,1,6631247,6631888,642,1292.6,505.9,2566,R,0,85,6630851,396,FEF,POST,Outward,Right,2.5
5,1,6633395,6635049,1655,1278.5,492.9,2555,R,0,86,6633159,236,FEF,POST,Inward,Right,2.5
5,1,6640772,6641004,233,1282.4,489.6,2489,R,0,89,6640084,688,FEF,POST,Outward,Right,2.5
5,1,6641028,6642243,1216,1340.1,488.9,2547,R,0,89,6640084,944,FEF,POST,Outward,Right,2.5
5,1,6658775,6658908,134,1160.2,491.5,2615,R,0,97,6658550,225,FEF,POST,Flat,Right,1.5
5,1,6658927,6660103,1177,1199.6,487.6,2607,R,0,97,6658550,377,FEF,POST,Flat,Right,1.5
5,1,6670955,6671464,510,1284.5,490.8,2541,R,0,102,6670092,863,FEF,POST,Inward,Right,2.5
5,1,6671478,6671617,140,1310.4,494.2,2566,R,0,102,6670092,1386,FEF,POST,Inward,Right,2.5
5,1,6673397,6673707,311,1274.2,487.7,2467,R,0,103,6672400,997,FEF,POST,Outward,Right,2.5
5,1,6673724,6674219,496,1316.4,487.8,2427,R,0,103,6672400,1324,FEF,POST,Outward,Right,2.5
5,1,6684235,6684750,516,1083.2,513.2,2313,R,0,108,6683987,248,FEF,POST,Inward,Right,1.5
5,1,6685008,6685328,321,1135.5,504.2,1607,R,0,108,6683987,1021,FEF,POST,Inward,Right,1.5
5,1,6685342,6685599,258,1168.5,501.6,1564,R,0,108,6683987,1355,FEF,POST,Inward,Right,1.5
5,1,6685617,6686084,468,1106.7,516,1572,R,0,108,6683987,1630,FEF,POST,Inward,Right,1.5
5,1,6687096,6688206,1111,1099.2,500.2,1464,R,0,109,6686336,760,FEF,POST,Inward,Right,1.5
5,1,6696995,6697811,817,1274.8,486,1946,R,0,113,6695679,1316,FEF,POST,Outward,Right,2.5
5,1,6704626,6705008,383,1187.5,503.2,1933,R,0,116,6703443,1183,FEF,POST,Flat,Right,1.5
5,1,6707403,6708290,888,1267.6,494.2,2085,R,0,117,6706094,1309,FEF,POST,Inward,Right,2.5
5,1,6715149,6716226,1078,1279.4,530.3,2170,R,0,120,6714028,1121,FEF,POST,Inward,Right,2.5
5,1,2075787,2076443,657,1149.1,573.9,1931,R,0,1,2075550,237,FEF,PRE,Inward,Right,1.5
5,1,2082725,2083356,632,1122.7,520.2,2228,R,0,4,2082473,252,FEF,PRE,Inward,Right,1.5
5,1,2103434,2103753,320,1123.6,516.6,2357,R,0,13,2103247,187,FEF,PRE,Inward,Right,1.5
5,1,2103777,2104310,534,1151.8,509,2343,R,0,13,2103247,530,FEF,PRE,Inward,Right,1.5
5,1,2110373,2110926,554,1147.5,493.7,2321,R,0,16,2110171,202,FEF,PRE,Outward,Right,1.5
5,1,2120138,2120368,231,758.2,514.2,2451,R,0,20,2119404,734,FEF,PRE,Outward,Left,1.5
5,1,2121872,2122428,557,1128.1,517.4,2449,R,0,21,2121713,159,FEF,PRE,Outward,Right,1.5
5,1,2133554,2134018,465,1340.9,510.3,2360,R,0,26,2133254,300,FEF,PRE,Outward,Right,2.5
5,1,2165744,2166676,933,1126,518.7,2452,R,0,40,2165573,171,FEF,PRE,Outward,Right,1.5
5,1,2175017,2175655,639,1267.9,507.3,2414,R,0,44,2174802,215,FEF,PRE,Outward,Right,2.5
5,1,2186539,2187456,918,1140.2,530.4,2411,R,0,49,2186343,196,FEF,PRE,Outward,Right,1.5
5,1,2193503,2194038,536,1265.3,520,2414,R,0,52,2193268,235,FEF,PRE,Inward,Right,2.5
5,1,2198040,2198603,564,1142.1,527.9,2457,R,0,54,2197885,155,FEF,PRE,Inward,Right,1.5
5,1,2202794,2203382,589,1151.5,514.9,2478,R,0,56,2202501,293,FEF,PRE,Outward,Right,1.5
5,1,2216685,2217181,497,1262.2,507.1,2451,R,0,62,2216351,334,FEF,PRE,Inward,Right,2.5
5,1,2223489,2224439,951,1109.8,522.8,2415,R,0,65,2223276,213,FEF,PRE,Inward,Right,1.5
5,1,2233026,2233680,655,1283.2,496.4,2451,R,0,69,2232509,517,FEF,PRE,Inward,Right,2.5
5,1,2237994,2238616,623,1265,503.7,2371,R,0,71,2237125,869,FEF,PRE,Outward,Right,2.5
5,1,2239689,2241033,1345,1113.9,521.5,2393,R,0,72,2239434,255,FEF,PRE,Inward,Right,1.5
5,1,2244293,2245146,854,1263.1,526.7,2418,R,0,74,2244050,243,FEF,PRE,Inward,Right,2.5
5,1,2246571,2247628,1058,1167.2,542.3,2471,R,0,75,2246358,213,FEF,PRE,Outward,Right,1.5
5,1,2256138,2257109,972,1272.1,517.4,2333,R,0,79,2255591,547,FEF,PRE,Inward,Right,2.5
5,1,2262817,2263751,935,1125.2,524.4,2316,R,0,82,2262516,301,FEF,PRE,Inward,Right,1.5
5,1,2265086,2266229,1144,1286.5,527.7,2445,R,0,83,2264824,262,FEF,PRE,Outward,Right,2.5
5,1,2267359,2267940,582,1125,526.2,2396,R,0,84,2267133,226,FEF,PRE,Inward,Right,1.5
5,1,2272050,2272809,760,1269.5,506.1,2475,R,0,86,2271749,301,FEF,PRE,Inward,Right,2.5
5,1,2274351,2274838,488,1314.1,502.2,2495,R,0,87,2274057,294,FEF,PRE,Outward,Right,2.5
5,1,2281175,2281984,810,1155.1,519.9,2491,R,0,90,2280982,193,FEF,PRE,Inward,Right,1.5
5,1,2286327,2286814,488,1188.6,520.3,2568,R,0,92,2285599,728,FEF,PRE,Flat,Right,1.5
5,1,2288140,2289038,899,1160.3,512.3,2540,R,0,93,2287907,233,FEF,PRE,Outward,Right,1.5
5,1,2290412,2291213,802,1175,520.8,2487,R,0,94,2290215,197,FEF,PRE,Inward,Right,1.5
5,1,2292706,2293536,831,1159.8,527.4,2595,R,0,95,2292524,182,FEF,PRE,Outward,Right,1.5
5,1,2295010,2295930,921,1153.4,518.1,2583,R,0,96,2294832,178,FEF,PRE,Outward,Right,1.5
5,1,2297333,2297863,531,1173.7,523.5,2498,R,0,97,2297140,193,FEF,PRE,Flat,Right,1.5
5,1,2299618,2300658,1041,1154,513.9,2530,R,0,98,2299448,170,FEF,PRE,Outward,Right,1.5
5,1,2300677,2301093,417,1096.9,508,2513,R,0,98,2299448,1229,FEF,PRE,Outward,Right,1.5
5,1,2306684,2307690,1007,1265.5,506.4,2473,R,0,101,2306373,311,FEF,PRE,Outward,Right,2.5
5,1,2332063,2332712,650,1283.8,514.4,2444,R,0,112,2331764,299,FEF,PRE,Outward,Right,2.5
5,1,7312713,7313305,593,714.1,523.9,1643,L,0,1,7312409,304,SPL,POST,Outward,Left,1.5
5,1,7317233,7317947,715,707.8,530.7,1828,L,0,3,7317022,211,SPL,POST,Flat,Left,1.5
5,1,7321878,7321991,114,744.4,547.8,2051,L,0,5,7321640,238,SPL,POST,Flat,Left,1.5
5,1,7322009,7322854,846,714.4,547.2,2053,L,0,5,7321640,369,SPL,POST,Flat,Left,1.5
5,1,7326422,7327087,666,751.1,533.1,2034,L,0,7,7326255,167,SPL,POST,Inward,Left,1.5
5,1,7329061,7329790,730,753.2,514.5,2109,L,0,8,7328564,497,SPL,POST,Outward,Left,1.5
5,1,7333520,7334267,748,716.2,542.6,2177,L,0,10,7333179,341,SPL,POST,Flat,Left,1.5
5,1,7335686,7336624,939,1108.7,532.6,2089,L,0,11,7335489,197,SPL,POST,Outward,Right,1.5
5,1,7338110,7338409,300,1120.1,518.3,2166,L,0,12,7337796,314,SPL,POST,Outward,Right,1.5
5,1,7338432,7338939,508,1071.3,516.8,2139,L,0,12,7337796,636,SPL,POST,Outward,Right,1.5
5,1,7349505,7350557,1053,1098.7,539,2141,L,0,17,7349337,168,SPL,POST,Outward,Right,1.5
5,1,7363422,7363598,177,749.4,543.2,2156,L,0,23,7363186,236,SPL,POST,Flat,Left,1.5
5,1,7363609,7364051,443,730.6,539.6,2147,L,0,23,7363186,423,SPL,POST,Flat,Left,1.5
5,1,7368099,7368401,303,694,566,2163,L,0,25,7367803,296,SPL,POST,Flat,Left,1.5
5,1,7368423,7369039,617,736.1,551.1,2146,L,0,25,7367803,620,SPL,POST,Flat,Left,1.5
5,1,7372759,7372912,154,717.2,563.4,2201,L,0,27,7372420,339,SPL,POST,Outward,Left,1.5
5,1,7375137,7375799,663,744.8,525.6,2153,L,0,28,7374731,406,SPL,POST,Inward,Left,1.5
5,1,7391148,7392131,984,1107.5,536.2,2270,L,0,35,7390885,263,SPL,POST,Outward,Right,1.5
5,1,7398045,7398624,580,1272.8,542.4,2133,L,0,38,7397810,235,SPL,POST,Outward,Right,2.5
5,1,7407212,7407875,664,1098.9,556.5,2235,L,0,42,7407043,169,SPL,POST,Inward,Right,1.5
5,1,7411954,7412140,187,755.2,545.1,2199,L,0,44,7411660,294,SPL,POST,Flat,Left,1.5
5,1,7414224,7414319,96,1092.5,539,2090,L,0,45,7413968,256,SPL,POST,Inward,Right,1.5
5,1,7414339,7414745,407,1122.4,539,2090,L,0,45,7413968,371,SPL,POST,Inward,Right,1.5
5,1,7414763,7414961,199,1077.6,540.2,2101,L,0,45,7413968,795,SPL,POST,Inward,Right,1.5
5,1,7416587,7417327,741,1090.1,551.3,2131,L,0,46,7416276,311,SPL,POST,Outward,Right,1.5
5,1,7418831,7418996,166,1072,544,2144,L,0,47,7418584,247,SPL,POST,Outward,Right,1.5
5,1,7419010,7419306,297,1096.8,537.4,2138,L,0,47,7418584,426,SPL,POST,Outward,Right,1.5
5,1,7419321,7419700,380,1062.4,516.1,2158,L,0,47,7418584,737,SPL,POST,Outward,Right,1.5
5,1,7421111,7421587,477,754.8,555.3,2160,L,0,48,7420893,218,SPL,POST,Outward,Left,1.5
5,1,7427991,7428242,252,751.3,557.3,2263,L,0,51,7427818,173,SPL,POST,Inward,Left,1.5
5,1,7439954,7440522,569,1094.1,543.5,2154,L,0,56,7439359,595,SPL,POST,Inward,Right,1.5
5,1,7446490,7447225,736,1076,550.2,2187,L,0,59,7446284,206,SPL,POST,Inward,Right,1.5
5,1,7447232,7447480,249,1065.4,539.1,2172,L,0,59,7446284,948,SPL,POST,Inward,Right,1.5
5,1,7458141,7459003,863,750,529.2,2201,L,0,64,7457825,316,SPL,POST,Outward,Left,1.5
5,1,7460341,7460543,203,1062.6,562,2176,L,0,65,7460133,208,SPL,POST,Inward,Right,1.5
5,1,7460567,7460968,402,1117.2,547.4,2185,L,0,65,7460133,434,SPL,POST,Inward,Right,1.5
5,1,7465012,7465694,683,1087.6,547.6,2263,L,0,67,7464750,262,SPL,POST,Outward,Right,1.5
5,1,7467270,7467980,711,1123.1,556.2,2280,L,0,68,7467058,212,SPL,POST,Outward,Right,1.5
5,1,7495047,7495302,256,739.4,561.4,2114,L,0,80,7494749,298,SPL,POST,Outward,Left,1.5
5,1,7518147,7518949,803,749.3,551,2169,L,0,90,7517831,316,SPL,POST,Outward,Left,1.5
5,1,7524922,7525376,455,1060.9,547.1,2231,L,0,93,7524756,166,SPL,POST,Inward,Right,1.5
5,1,7550395,7551236,842,1116.2,540.3,2261,L,0,104,7550147,248,SPL,POST,Inward,Right,1.5
5,1,7552753,7553150,398,1132.7,532.8,2268,L,0,105,7552455,298,SPL,POST,Outward,Right,1.5
5,1,7553166,7553762,597,1095.7,508.8,2299,L,0,105,7552455,711,SPL,POST,Outward,Right,1.5
5,1,7561846,7562320,475,1093.3,532.2,2298,L,0,109,7561689,157,SPL,POST,Outward,Right,1.5
5,1,7566499,7566605,107,1079.1,514.7,2264,L,0,111,7566305,194,SPL,POST,Inward,Right,1.5
5,1,7566631,7566932,302,1140.1,508.3,2268,L,0,111,7566305,326,SPL,POST,Inward,Right,1.5
5,1,7571305,7571815,511,1308.8,526.5,2136,L,0,113,7570922,383,SPL,POST,Inward,Right,2.5
5,1,7573531,7573780,250,706.7,514.6,2185,L,0,114,7573230,301,SPL,POST,Outward,Left,1.5
5,1,7585120,7585338,219,757.4,570.2,2254,L,0,119,7584771,349,SPL,POST,Inward,Left,1.5
5,1,7587272,7588211,940,759.9,558.9,2207,L,0,120,7587079,193,SPL,POST,Flat,Left,1.5
